command,mean,stddev,median,user,system,min,max
 python3 python/FuerzaBruta.py --numerico input/matriz_pequena_peor.txt,0.15783057441999998,0.014425962433751528,0.16163170172000002,0.02483122,0.012639420000000002,0.12994135572,0.17670100772
 python3 python/Backtracking.py --numerico input/matriz_pequena_peor.txt,0.16329453482,0.020622232030113697,0.16777716822,0.026770319999999997,0.01292892,0.11156035972,0.18850453872
 python3 python/ProgramacionDinamica.py --numerico input/matriz_pequena_peor.txt,0.17372112992,0.013994758343205753,0.17499685222,0.028435119999999998,0.01899502,0.    30172,0.19826489372
 python3 python/FuerzaBruta.py --numerico input/matriz_mediana_peor.txt,0.24667631492000003,0.024902588688118146,0.23784456572,0.11978281999999998,0.011120387999999998,0.21885238172000002,0.29189636172
 python3 python/Backtracking.py --numerico input/matriz_mediana_peor.txt,0.17676987872000002,0.015161496801957311,0.17789472172,0.05002091999999999,0.010385620000000002,0.15370081472000002,0.20394864872000001
 python3 python/ProgramacionDinamica.py --numerico input/matriz_mediana_peor.txt,0.17218890222,0.021626262204413365,0.17866116872,0.029826619999999998,0.013030719999999999,0.12286857472000001,0.19676924072000002
 python3 python/FuerzaBruta.py --numerico input/matriz_grande_peor.txt,38.82530675272,0.6534308915410936,38.64063173622,38.734641919999994,0.010200088,38.03020663372,39.732024325720005
 python3 python/Backtracking.py --numerico input/matriz_grande_peor.txt,3.62136106182,0.47703918188697725,3.4115564312199997,3.49885972,0.01250502,3.1900966457199997,4.394628460720001
 python3 python/ProgramacionDinamica.py  --numerico input/matriz_grande_peor.txt,0.15767366142,0.02387659766853074,0.15273200122000002,0.025011620000000002,0.012604819999999997,0.12651580972,0.20286121772000001
